donor_id	cell_type	n_cells	AGTR1_mean	frac_AGTR1_pos	age	sex	disease	ethnicity
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0008	Interstitial Mph perivascular	158	0	0	53	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0008	Lymphatic EC	20	0	0	53	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0008	Mast cells	113	0	0	53	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0008	Mesothelium	26	0	0	53	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0008	Monocyte-derived Mph	619	0	0	53	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0008	Monocytes	875	0	0	53	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0008	Multiciliated	189	0	0	53	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0008	Smooth muscle	71	0.0696672133996453	0.0704225352112676	53	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0008	T cell lineage	306	0	0	53	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0008	Transitional Club-AT2 cells	20	0	0	53	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0009	AT2	339	0	0	54	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0009	Alveolar macrophages	41	0	0	54	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0009	DC2	38	0	0	54	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0009	EC arterial	34	0.0102373300229802	0.0294117647058824	54	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0009	EC capillary	20	0	0	54	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0009	Interstitial Mph perivascular	66	0	0	54	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0009	Mast cells	24	0	0	54	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0009	Monocyte-derived Mph	640	0	0	54	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0009	Monocytes	401	0	0	54	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0009	Multiciliated	34	0	0	54	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0009	Transitional Club-AT2 cells	40	0	0	54	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0010	AT2	133	0	0	47	male	normal	American
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0010	Alveolar macrophages	75	0	0	47	male	normal	American
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0010	DC2	82	0	0	47	male	normal	American
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0010	Interstitial Mph perivascular	61	0	0	47	male	normal	American
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0010	Monocyte-derived Mph	108	0	0	47	male	normal	American
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0010	Monocytes	167	0	0	47	male	normal	American
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0010	Multiciliated	35	0	0	47	male	normal	American
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0010	Transitional Club-AT2 cells	28	0	0	47	male	normal	American
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0012	AT2	180	0	0	40	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0012	Alveolar macrophages	220	0	0	40	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0012	EC venous	35	0	0	40	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0012	Monocyte-derived Mph	263	0	0	40	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0012	Monocytes	97	0	0	40	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0012	Multiciliated	68	0	0	40	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0014	AT2	809	0	0	64	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0014	Adventitial fibroblasts	78	0.315288218550193	0.41025641025641	64	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0014	Alveolar macrophages	354	0.0032167811851717	0.00282485875706215	64	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0014	DC2	55	0	0	64	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0014	EC arterial	34	0	0	64	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0014	EC venous	27	0	0	64	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0014	Interstitial Mph perivascular	74	0	0	64	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0014	Mast cells	24	0	0	64	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0014	Monocyte-derived Mph	101	0	0	64	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0014	Monocytes	120	0	0	64	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0014	Multiciliated	76	0	0	64	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0014	Transitional Club-AT2 cells	97	0	0	64	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0015	AT2	24	0	0	58	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0015	Alveolar macrophages	75	0	0	58	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0015	DC2	38	0	0	58	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0015	Interstitial Mph perivascular	43	0	0	58	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0015	Mast cells	38	0	0	58	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0015	Monocyte-derived Mph	1030	0	0	58	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0015	Monocytes	85	0	0	58	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0015	Multiciliated	57	0	0	58	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0017	AT1	28	0	0	42	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0017	AT2	447	0	0	42	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0017	Alveolar macrophages	54	0	0	42	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0017	DC2	31	0	0	42	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0017	Interstitial Mph perivascular	32	0	0	42	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0017	Mast cells	62	0	0	42	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0017	Monocyte-derived Mph	290	0	0	42	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0017	Monocytes	354	0	0	42	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0017	Multiciliated	25	0	0	42	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0019	AT2	143	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0019	Alveolar macrophages	55	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0019	DC2	56	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0019	Innate lymphoid cell NK	42	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0019	Interstitial Mph perivascular	32	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0019	Mast cells	26	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0019	Monocyte-derived Mph	592	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0019	Monocytes	721	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0019	T cell lineage	23	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0020	Alveolar macrophages	52	0	0	40	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0020	Monocyte-derived Mph	621	0	0	40	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0020	Monocytes	27	0	0	40	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD071	AT2	156	0	0	38	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD071	Alveolar macrophages	4181	0.00720064047277615	0.00478354460655346	38	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD071	DC2	52	0	0	38	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD071	Interstitial Mph perivascular	37	0	0	38	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD071	Monocyte-derived Mph	132	0	0	38	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD071	Monocytes	783	0.00977862596816334	0.00510855683269476	38	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD071	Multiciliated	97	0	0	38	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD071	Secretory	30	0	0	38	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD071	T cell lineage	352	0.00658841634338552	0.00284090909090909	38	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD071	Transitional Club-AT2 cells	60	0	0	38	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD072	AT2	146	0	0	71	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD072	EC capillary	62	0	0	71	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD072	Innate lymphoid cell NK	88	0	0	71	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD072	Monocyte-derived Mph	33	0	0	71	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD072	Monocytes	168	0	0	71	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD072	T cell lineage	44	0	0	71	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD073	EC capillary	39	0	0	55	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD073	Innate lymphoid cell NK	59	0	0	55	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD073	Monocyte-derived Mph	35	0	0	55	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD073	Monocytes	20	0	0	55	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD073	T cell lineage	63	0	0	55	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD077	DC2	22	0	0	55	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD077	EC capillary	28	0	0	55	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD077	Innate lymphoid cell NK	24	0	0	55	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD077	Monocyte-derived Mph	168	0	0	55	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD077	Monocytes	69	0	0	55	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD078	AT2	51	0	0	27	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD078	Innate lymphoid cell NK	38	0	0	27	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD078	Monocyte-derived Mph	209	0	0	27	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD078	Monocytes	20	0	0	27	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD078	T cell lineage	57	0	0	27	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD080	AT2	22	0	0	29	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD080	Innate lymphoid cell NK	49	0	0	29	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD080	Monocyte-derived Mph	94	0	0	29	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD080	Monocytes	33	0	0	29	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD080	T cell lineage	159	0	0	29	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD101	AT1	183	0	0	25	male	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD101	AT2	250	0	0	25	male	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD101	Alveolar fibroblasts	20	0.0699207365512848	0.1	25	male	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD101	B cell	33	0	0	25	male	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD101	DC2	39	0	0	25	male	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD101	EC capillary	155	0	0	25	male	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD101	EC venous	62	0	0	25	male	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD101	Innate lymphoid cell NK	358	0	0	25	male	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD101	Interstitial Mph perivascular	21	0	0	25	male	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD101	Lymphatic EC	30	0	0	25	male	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD101	Mast cells	45	0	0	25	male	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD101	Monocyte-derived Mph	22	0	0	25	male	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD101	Monocytes	613	0	0	25	male	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD101	Multiciliated	38	0	0	25	male	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD101	Secretory	43	0	0	25	male	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD101	T cell lineage	1019	0	0	25	male	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD101	Transitional Club-AT2 cells	89	0	0	25	male	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103	AT1	485	0.00312958378152749	0.00206185567010309	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103	AT2	1834	0.00140485365752175	0.00109051254089422	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103	Adventitial fibroblasts	304	0.0660448786067335	0.0427631578947368	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103	Alveolar fibroblasts	81	0.073117537262999	0.0493827160493827	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103	Alveolar macrophages	1995	0.00225881048312462	0.00100250626566416	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103	Basal	36	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103	DC2	61	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103	EC arterial	319	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103	EC capillary	127	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103	EC venous	793	0.00103076296526126	0.00126103404791929	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103	Innate lymphoid cell NK	48	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103	Interstitial Mph perivascular	40	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103	Lymphatic EC	726	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103	Mesothelium	90	0.00972138577037387	0.0111111111111111	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103	Monocyte-derived Mph	180	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103	Monocytes	312	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103	Multiciliated	1106	0.00220814535889444	0.00180831826401447	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103	Secretory	117	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103	Smooth muscle	46	0.111853156400763	0.0652173913043478	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103	Subpleural fibroblasts	39	0.0313392847012251	0.0256410256410256	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103	T cell lineage	48	0	0	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103	Transitional Club-AT2 cells	569	0.00164216714919347	0.00175746924428823	55	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104	AT1	808	0	0	29	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104	AT2	665	0.00706123620047605	0.00902255639097744	29	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104	Adventitial fibroblasts	124	0.28219664048764	0.241935483870968	29	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104	Alveolar fibroblasts	232	0.323629526742573	0.206896551724138	29	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104	Alveolar macrophages	206	0.00250485336896285	0.00485436893203884	29	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104	Basal	24	0	0	29	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104	DC2	32	0	0	29	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104	EC arterial	592	0	0	29	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104	EC capillary	1051	0	0	29	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104	EC venous	333	0	0	29	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104	Innate lymphoid cell NK	395	0	0	29	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104	Interstitial Mph perivascular	22	0	0	29	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104	Lymphatic EC	201	0	0	29	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104	Monocyte-derived Mph	620	0	0	29	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104	Monocytes	217	0	0	29	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104	Multiciliated	116	0	0	29	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104	Myofibroblasts	23	0	0	29	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104	Secretory	24	0	0	29	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104	Smooth muscle	40	0	0	29	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104	T cell lineage	241	0.00632549865611856	0.004149377593361	29	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104	Transitional Club-AT2 cells	152	0	0	29	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD105	AT2	48	0	0	58	male	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD105	Multiciliated	30	0	0	58	male	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD106	AT1	308	0	0	49	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD106	AT2	3266	0.000803787614842244	0.000612369871402327	49	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD106	Adventitial fibroblasts	202	0.0550870978006042	0.0297029702970297	49	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD106	Alveolar macrophages	1578	0	0	49	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD106	DC2	100	0	0	49	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD106	EC arterial	252	0	0	49	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD106	EC venous	119	0	0	49	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD106	Lymphatic EC	217	0.00385229351333759	0.00460829493087558	49	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD106	Monocyte-derived Mph	39	0	0	49	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD106	Monocytes	149	0	0	49	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD106	Multiciliated	1868	0.00226422901837678	0.00160599571734475	49	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD106	Plasma cells	78	0	0	49	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD106	Secretory	356	0	0	49	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD106	T cell lineage	54	0	0	49	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD106	Transitional Club-AT2 cells	661	0.0031821312954855	0.00151285930408472	49	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD107	AT2	113	0	0	25	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD107	Adventitial fibroblasts	47	0.0811337435499151	0.0638297872340426	25	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD107	B cell	43	0	0	25	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD107	DC2	49	0	0	25	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD107	Innate lymphoid cell NK	340	0	0	25	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD107	Monocyte-derived Mph	84	0	0	25	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD107	Monocytes	42	0	0	25	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD107	T cell lineage	214	0	0	25	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD66	AT1	72	0	0	30	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD66	AT2	613	0.000298307585677354	0.00163132137030995	30	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD66	Adventitial fibroblasts	75	0.14346093416214	0.186666666666667	30	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD66	Alveolar fibroblasts	61	0.0985951247762461	0.0655737704918033	30	male	normal	European
