cluster_0	cluster_1	cluster_2
RP11-74C13.4	0	0	0
RP11-483K5.3	0	0	0
RP11-7K24.3	0	0	0
RP11-701H24.4	0	0.991200335294351	1.00887778479355
RP11-554A11.8	0	0	0
RP1-223E5.4	0.186849436202463	0.50459463739798	1.02921130417383
RP11-179B15.6	0	0	0
RP11-481J2.1	0	0	0
RP11-252A24.3	0.458904102011596	0.411850171900898	0.649447717352242
RUNX2-AS1	0	0	0
LINC01228	0	0	0
LINC02516	0.465301532679744	0	2.14914400126938
ZNNT1	0.437991499888384	0.626704959377154	0.449598958239798
RP11-20G6.2	0	0	0
LINC02178	0	0	0
CTD-3126B10.1	0.186849436202463	0.50459463739798	1.02921130417383
LINC00563	0	0	0
RP11-819C21.1	0.429571173427012	0.618107816642199	0.465236368579117
RP11-734K21.5	0	1381237217.31602	0
LMO7-AS1	0.512746191471237	0.414765497518065	0.58197897176773
RP11-141O15.1	0	0	0
TMEM178B	0.523780091718745	0	1.90919818148471
RP11-333O1.1	0	0.661219794588033	1.51235641609964
RP11-104N10.1	0.465301532679744	0	2.14914400126938
RP11-62H20.1	0	0	0
LINC02473	0	0	0
AC135050.5	0	0	0
RBFADN	0.527609087413333	1.89534263616732	0
RP11-1021N1.1	0	0	0
RP4-798A10.7	0.565936401688056	0	1.76698299704713
RP11-37C7.3	0.389542147846235	0.717644478726886	0.432365488425754
RP11-20I23.6	0.49862595378734	0.273645501933919	0.826236324054307
RP11-303E16.5	1.10766237820718	0	0.90280217037583
RP11-697E2.6	0	2073763114.65938	0
EPPK1	0	0	0
LINC01989	0	0	0
CTD-2583P5.3	1.54860936938228	0.645740635811465	0
RP11-723O4.9	0.233678914387567	0.676448030107253	0.686576530231727
RP11-775H9.3	0	0	0
RP11-252A24.5	0	0	0
RP11-356C4.5	0	0	0
DNAJA2-DT	0	0.991200335294351	1.00887778479355
LINC02188	0	0	0
RP11-805I24.1	0.419135615807889	0.630366868005153	0.466303980499553
SPINT1-AS1	0.45799601657804	0.534249206574749	0.509792954599153
LINC01238_ENSG00000261186	0	1381237217.31602	0
RP11-1007O24.2	0.298281032484979	0.744106018806583	0.523481953488407
TFIP11-DT	0.573527489315756	0.584673170428264	0.363437569463496
RP3-512B11.3	0.629542604585276	0.375009782840241	0.517304909820457
RP11-16L14.2	0	0	0
RP11-863P13.5	0	0	0
CTD-2380F24.1	0	0	0
RP11-989E6.10	0.298218150418644	0.518237190529351	0.751145352759501
TNRC6B-DT	648397474.583773	0	0
AC004449.6	0	0	0
LA16c-361A3.3	0	0	0
CLEC19A	0	0	0
RP1-80N2.3	648397474.583773	0	0
RP11-166B2.5	0.940782920438615	0.344970844652626	0.349102575401183
RP11-960L18.1	0	0	0
RP11-344A16.2	0	0	0
ST3GAL1-DT	0.431015302652611	0.631500223244103	0.45293369487495
ZNF865	0.465347177342754	0.548572535643975	0.488511952714591
CTD-2006K23.1	0	0	0
AC140912.1	0.674213566171015	0.371283725552176	0.484867088699566
RP11-38G5.4	0	0	1393499545.08907
LINC02133	0	0	0
RP11-510J16.5	0	0	0
BOP1	0.571600320069424	0.487254281437554	0.446495721848243
RP11-304L19.4	0	0	0
LINC02128	0	0	0
CTD-2302E22.4	1.02919039411163	0	0.971637516543563
RP11-517C16.4	0	0	0
RP11-114H24.7	0.413633603034911	0.733380766764301	0.397241617168397
AC009120.10	1.02919039411163	0	0.971637516543563
RP11-545A16.1	0	0	0
EFCAB6-DT	0	0	0
AC137932.6	0	0	1393499545.08907
RP11-673E11.2	0	0	0
CTD-2515H24.4	0	0	0
CTD-2196E14.5	0	0	0
RP11-308D13.3	0	0	0
MUC22	0	0	0
LA16c-444G7.1	0	0	0
RP11-554A11.5	0	1381237217.31602	0
ATP2C2-AS1	1094136264.96447	0	0
RP11-389G6.3	0	0	0
RP11-616M22.3	0	0	0
RP11-299H22.6	0	0	0
NUP93-DT	0	0	0
LINC02252	0	0	0
AC002550.5	0	1381237217.31602	0
DIS3L-AS1	0	0	0
RP11-297D21.2	0	0	0
LINC01355	0.413711306172875	0.599380901560368	0.498351649968857
RP11-863P13.3	0	0	0
CTD-2049O4.1	0	0	0
RP11-297C4.1	1.02919039411163	0	0.971637516543563
RP11-65J3.14	648397474.583773	0	0
RP11-318A15.2	0.672972696815906	1.48594438340895	0
LINC01616	0.469432379887859	2.13023225618274	0
CTD-2568A17.1	648397474.583773	0	0
RP11-297C4.2	0	0	0
CTD-3185P2.1	0.537415061457698	0.47966421466418	0.484277302399985
RP11-626G11.1	0	0	0
PYCARD-AS1	0.905189603122155	0	1.10474092469404
OTULIN-DT	1094136264.96447	0	0
RP11-134D3.2	0	0	0
RP11-59E19.4	0	0	0
MANEA-DT	0.375894710512643	0.553283177626355	0.588808209468459
RP11-455F5.4	0.465301532679744	0	2.14914400126938
RP11-474B12.1	0	1381237217.31602	0
PECAM1	0.75866620599098	0.229642115121626	0.617749922693835
VPS9D1-AS1	1094136264.96447	0	0
RP11-388M20.2	0	0	0
CTD-2012K14.6	0.15576420161259	0.7575887282593	0.767376831757473
MAFTRR	0	0.991200335294351	1.00887778479355
RP11-473I1.6	0	0	0
RP11-21B23.1	0	0	0
RP11-165M1.3	0	0	0
CTD-2012K14.2	0	0	0
LA16c-329F2.1	648397474.583773	0	0
RP11-378I6.1	0	0	0
RP11-114H24.3	0	0	0
PSMD7-DT	1094136264.96447	0	0
RP11-326A19.3	0	0	0
TEN1-CDK3	0	0	0
RP11-268G13.1	0	0.991200335294351	1.00887778479355
CORO1A-AS1	0	0	0
MPC1-DT	1094136264.96447	0	0
TMEM202-AS1	0.255080198576015	0.523958579741366	0.827978608504247
CTD-2349B8.1	0	0	0
DHX35-DT	648397474.583773	0	0
CTC-297N7.1	648397474.583773	0	0
RP13-126P21.2	0	0	0
LINC02894	0.792142182715312	1.26239962999349	0
POLG-DT	0.465301532679744	0	2.14914400126938
RP11-709D24.6	0	0	0
LINC00559	0	0	0
RP11-109D9.4	0	0	0
CTD-2576D5.4	0	0	0
RP11-589C21.5	648397474.583773	0	0
LINC01003	0.485750122091181	0.477413741427801	0.538270213761939
TUBB8	0.792142182715312	1.26239962999349	0
RP11-106M3.3	0.315561978430642	0.833628099999538	0.439881251788576
CTA-254O6.1	0	0	0
COQ7-DT	0.3943207440052	0.555240928426353	0.562945169487045
RP11-731K22.1	0	0	0
RP11-61F12.1	0	0	0
RP11-467I17.1	0	0	0
RP11-452L6.1	0.479194447816877	0.559624397888026	0.464608452258485
GOLGA8M_ENSG00000261480	0.833888610863356	0.372570177477287	0.377125154059248
CARHSP1-DT	0	0	0
PAN3-AS1	0.141963299067765	1.55436845620207	0.364574976285328
TBILA	648397474.583773	0	0
LINC00566	0	0	0
BBS7-DT	0	0	0
LINC01686	0.61597205566829	0.445178421815798	0.450912716950136
LA16c-358B7.3	0.402534505931997	0.621525799245176	0.491864958039952
RP11-46D6.1	0.559060051170405	0.342828009276683	0.628953990333782
RP11-432I5.8	0	0	0
LINC01976	0	0	0
RP11-403P17.4	0.792142182715312	1.26239962999349	0
DLGAP1-AS5	0	0	0
CTB-31O20.2	0.438595928132034	0.530733632983758	0.534692679903709
RP11-304L19.8	0	0	0
CTA-305I2.1	0	0	0
RP11-626K17.3	0	0	0
RP11-16E18.3	0.439657355744431	0.720882264226259	0.380656729239994
RP11-665J16.1	0	0	0
CTD-2555A7.3	0	0	0
RP11-264B17.5	0	0	0
AGK-DT	0	1381237217.31602	0
RP11-553K8.5	1094136264.96447	0	0
RP4-614O4.11	0	0	0
CTD-2385L22.1	0	0	0
RP11-457M11.5	0.315298489354106	0.433933871548493	0.843881936760305
RP11-923I11.6	0	0	0
TMEM249	0.465301532679744	0	2.14914400126938
RP11-178L8.3	0	0	1393499545.08907
TPBGL	648397474.583773	0	0
PPM1J-DT	648397474.583773	0	0
RP11-575H3.1	0.792142182715312	1.26239962999349	0
CTD-2033A16.1	0	0	1393499545.08907
PRSS46P	0	0	0
CTD-2636A23.2	0	0	0
GAN	0.435960250112203	0.60329545464104	0.470833661113607
AP000265.1	0	1381237217.31602	0
AC010547.9	0.469432379887859	2.13023225618274	0
RP11-20I23.13	0.50659931626033	0.856106169014168	0.253932283206649
LINC01858	0	0	0
RP11-6O2.3	0.436574685309973	0.755342151572618	0.36200769179951
LINC02177	0	1381237217.31602	0
LINC02605	0.686562581503143	0	1.45653145942595
LINC02179	0	0	0
RP11-357N13.3	648397474.583773	0	0
RP11-390D11.1	0	0	0
RP11-405F3.5	0	0	0
PAQR5-DT	0	1381237217.31602	0
LA16c-390E6.5	0	0	0
CYLD-AS1	0	0	0
RP11-489G11.3	0	0	0
C15orf65	0.616397163817405	0.326694275310905	0.593404557900608
RP11-21L1.1	1094136264.96447	0	0
BEAN1-AS1	0	0	0
RP11-304L19.11	0.792142182715312	1.26239962999349	0
TTC39A-AS1	0	0	1393499545.08907
LY6L	0	0	0
RP11-50D9.3	0.516869335480245	0.488470839488816	0.494953765315091
CTD-2515A14.1	0.699175488511513	0.414347032198253	0.419568893780663
RP11-1C8.5	0	0	0
RP11-573G6.6	0	0	0
RP11-328J14.1	0	0	0
SCRT1	0	0	0
RP11-265N6.1	0.410590727530109	0.546002539351898	0.55219805829529
RP11-473C18.3	0	0	0
LA16c-366D1.3	0	0	0
RP13-467H17.1	0	0	0
HPR	1.03832732568727	0.963087432873679	0
LINC02168	0	0	0
LINC00165	0	0	0
RP11-264M12.2	0	0	0
RP11-77K12.1	0	0	2088922969.27584
RP11-679B19.2	0	0	0
CTD-2196E14.3	0	0	0
RP11-307O13.1	0	0	0
GS1-204I12.4	0	0	0
FOXF2-DT	0.637221235534572	0	1.56931367557691
CTD-2358C21.4	0	0	0
LA16c-431H6.6	0.399509348553212	0.533321606551974	0.579067963919751
RP11-669C19.1	0	0	0
CLCA4-AS1_ENSG00000261737	0.559060051170405	0.342828009276683	0.628953990333782
GOLGA8S	648397474.583773	0	0
BOLA2-SMG1P6	0.573293687034606	0.359724098355083	0.589957960524186
LINC00922	0	0	0
RP11-2K6.2	0	0	0
ZFPM1-AS1	0	0	0
RP11-305A4.3	0	0	0
CTC-523E23.1	0	0	0
AC005592.3	0.140083794830486	0.927811417333905	0.655222037778854
STAG1-DT	0.792142182715312	1.26239962999349	0
RP11-626G11.3	0.437878732323262	0.575315477779781	0.493122138351947
RP11-1223D19.1	1434176347.03379	0	0
RP11-650L12.2	0	0	0
RP11-442N1.2	0	0	0
RP11-22P6.2	0.450459167391266	0.536841821082368	0.515431415663824
CTC-459F4.1	0.320512516476513	0.556921469465822	0.665486616407684
RP11-10O17.3	0	0	0
RP11-69H7.3	0	0	0
RP4-555D20.2	0	0	0
TCF24	0	0	0
RP11-709D24.5	0	0	0
AC005606.14	0	0	0
GOLGA8H	648397474.583773	0	0
RP11-90P13.1	0	0	0
RP11-744I24.3	648397474.583773	0	0
RP1-118J21.25	0.140083794830486	0.927811417333905	0.655222037778854
LOXL1-AS1	0.469432379887859	2.13023225618274	0
RP11-44F14.2	0	0	0
LINC02141	0	0	0
RP11-863P13.2	0	0	0
RP11-502H18.2	0	0	0
RP11-351A20.1	0	0	0
CTD-2311M21.3	0	0	0
RP11-265N6.2	648397474.583773	0	0
RP11-48G14.1	0	1381237217.31602	0
LINC00662	0.44798271096513	0.536362083897123	0.518612599715627
RP11-691G17.1	0	0	0
RP11-435I10.4	0.785171597676672	0	1.27360694315412
RP11-303E16.6	0	1381237217.31602	0
RP1-265C24.8	0	0	0
RP11-146F11.1	0.379391232217928	0.479429074500321	0.66915345828352
RP11-143I21.1	0	0	0
RP13-638C3.4	0.496016045477976	0.67538313181422	0.361137611551227
CTD-2309O5.3	0	0	0
LINC02186	0	0	0
MIA	0	0	0
LINC01996	0	0	0
RP5-867C24.5	648397474.583773	0	0
ZNF594-DT	0.425629605403955	0.826693291379485	0.331348282527746
CTC-479C5.12	0.585032007284375	0.490781846568831	0.432030894144142
GOSR2-DT	648397474.583773	0	0
AC144831.1	0.527609087413333	1.89534263616732	0
RP11-473M20.16	0.455815659103318	0.715225580851086	0.369701363547995
RP11-314A20.5	0	0	0
RP11-542C16.2	0	0	0
CTD-2561B21.5	1.22652376377865	0	0.815312371622151
PCDHGA9	0.500951940496091	0.73057462987493	0.322902858758029
RP11-461A8.1	0	0	0
RP11-893F2.14	0.465301532679744	0	2.14914400126938
MMP25-AS1	0.50378458287802	0.472040066342436	0.525130021182018
CTD-2529O21.2	0	0	0
CTC-281F24.1	0	0	0
RP11-212I21.4	0.699175488511513	0.414347032198253	0.419568893780663
DLGAP1-AS2	0.391158957959276	0.521132849761975	0.603154731866368
RP11-676J12.7	0	0	0
RP11-700H6.4	0	0	0
RP11-66H6.3	0.462175192935096	0.974524049374448	0.235122541973846
RP11-81K2.1	0	0	0
RP13-1032I1.7	0.502699732741292	0.472157642458155	0.526121137069909
RP11-74E22.3	0.338500454822969	0.494921792542203	0.712434412925102
DKFZP434A062	0.312667088004219	3.19828992670322	0
RP11-515O17.3	0	0	1393499545.08907
RP11-589P10.5	0.611883939266606	0.490939777339636	0.410656024028036
AC139099.5	0	0	0
LINC02185	0.338571830787257	0.705898210859764	0.499849244127298
DHX33-DT	0	0	0
RP11-670E13.5	0	0	0
RP11-455O6.2	0	0	0
BCAR4	0	0	0
RP11-676J12.6	0.469432379887859	2.13023225618274	0
NQO1-DT	0.785171597676672	0	1.27360694315412
RP13-638C3.3	0	0	0
RP11-876N24.2	0	0	0
LINC02175	0.763875584486832	1.30911370830447	0
RP11-96D1.11	0.792142182715312	1.26239962999349	0
C17orf114	1.1157597353696	0.896250301373656	0
CTA-972D3.2	648397474.583773	0	0
MYMX	0	0	0
LINC01978	0	0	0
RP11-124N19.3	0	0	0
RP11-160E2.6	0.532843984625308	0.453691575072743	0.515808234566522
PCDHGB3	0.278178485007902	1.02093608331144	0.38347709197694
CTD-2031P19.5	0.510520039159547	0.492745082893047	0.49685003321509
AC144836.1	0	0	0
RP11-1055B8.3	0	0.992742740717499	1.00731031114499
RP5-1050D4.5	0.559527247245188	0.62209270157881	0.347177899528726
RP11-676J12.4	0.312667088004219	3.19828992670322	0
CORO7	0.442596779958572	0.592096189647439	0.473398844620244
GRAPLDR	1940027932.04461	0	0
RP11-1260E13.2	0	0	0
RP5-1107A17.3	0	0	0
RP1-4G17.5	0	0	0
RP11-235E17.2	0.465301532679744	0	2.14914400126938
LA16c-390H2.4	0.46199272778058	0.441680084202408	0.606769236711686
CTC-457L16.2	0.312667088004219	3.19828992670322	0
RP11-517A5.7	0	0	0
RP11-1197K16.2	0	0	0
CTD-3195I5.4	0	0	0
RP11-473M20.9	0	0.661219794588033	1.51235641609964
RP11-669E14.6	648397474.583773	0	0
MMP12	0	0	0
RP11-85G18.6	648397474.583773	0	0
RP11-498C9.3	648397474.583773	0	0
RP11-490O6.2	1.22652376377865	0	0.815312371622151
RP5-1050D4.3	0.469432379887859	2.13023225618274	0
RP11-676J12.8	0	0	0
CTD-2545H1.2	0	0	0
MIR193BHG	0	0	0
RP1-59D14.1	0	0	1393499545.08907
LINC01569	0.928721623367676	0	1.07674891360846
TMEM256-PLSCR3	1434176347.03379	0	0
LA16c-321D4.2	0	0	0
CCER2	0	0	0
LA16c-349E10.1	0.561063843005336	0	1.78232835955892
CTA-276F8.2	0	0	0
RP11-667K14.4	0	0	0
SMIM28	0	0	0
RP11-1260E13.3	0	0	0
RP11-296A16.1	0	0	0
PCDHGA4	0.277882200460732	0.378389075948012	1.03264141551751
RP11-334C17.5	0.398425864827164	0.299117643156597	0.941155715699868
LINC01979	0	0	0
LINC00621	0	0	0
RP11-104H15.9	0	0	0
SPON1	0.481559380368167	0.516054710779798	0.502790632999281
RP11-497H17.1	0.792142182715312	1.26239962999349	0
OVCA2	0.624639133522923	0.228384813945791	0.753150910781656
CAMTA2-AS1	648397474.583773	0	0
RP11-311F12.1	0	0	0
GLIS2-AS1	1.42984452848043	0.699376735905186	0
CTD-3195I5.3	0	0	1393499545.08907
ZFP3-DT	0	0	0
RP11-485G7.6	0	0	0
RP11-44F14.8	0	0	0
RP11-1000B6.8	0.393532102001861	0.860986292119313	0.342192609174137
RP11-1099M24.7	0	0	0
CTD-2135D7.2	0	0	0
RP11-353N14.1	0	0	0
RP11-1113L8.1	0	0	0
LINC01977	0	0	0
RP11-818O24.3	0.492530665934213	0.363666911987567	0.675939891688667
RP11-961A15.1	0	1381237217.31602	0
U91319.1	0	0	0
RP11-667K14.5	0	0	0
MRPL12	0.535751987910844	0.459125443001289	0.507133654369596
RP11-565F19.4	0	0	0
RP13-580F15.2	0	0	0
RP11-498C9.2	0.792142182715312	1.26239962999349	0
RP11-28G8.1	0	1381237217.31602	0
RP11-517A5.5	0	0	0
CTD-2561B21.11	0.792142182715312	1.26239962999349	0
C19orf84	0	0	0
RP11-1055B8.4	0.391981600295865	0.64196677600609	0.486825289489913
CTD-3060P21.1	0	0	0
AC139099.4	0	0	0
LA16c-360H6.3	1094136264.96447	0	0
RP11-235E17.6	0	0	0
RP5-1029F21.2	0	0	0
CCNQ	0.487748877659869	0.45176134749669	0.564883749242223
RP11-1260E13.1	0	0	0
RP11-141J13.3	0	0	0
RP11-189E14.5	0	0	0
RP11-85B7.2	0	0	0
RP11-294J22.6	0.487635015450119	0.420378668421203	0.603194849996962
AF001550.7	0	0	0
CTD-2194A8.2	0	0	0
CTD-3088G3.6	0	0	0
GTF2I	0.465980833361927	0.54483546348143	0.491324857899752
ZNF234	0.46618236516522	0.557317225930741	0.479669326000626
AKAP1-DT	0.493242065262049	0.76187077451786	0.311066704831444
RP5-1029F21.3	0	0	0
XXbac-BPG32J3.22	1.03832732568727	0.963087432873679	0
RP11-396B14.2	0.686562581503143	0	1.45653145942595
RP11-355F22.1	0	0	0
RP11-667K14.3	0.792142182715312	1.26239962999349	0
RP11-388C12.1	648397474.583773	0	0
AF001548.6	0	0	0
RNF213-AS1	0.443927304281266	0.682346093989543	0.402453053877858
ZNF213-AS1	0.439243118614349	0.520497185657509	0.544375921568065
RP11-485G7.5	0	0	0
AC004878.8	0	0	0
RP11-166P13.4	0.586182084767914	0.482919567528258	0.438414398691234
RP11-515O17.2	0	1381237217.31602	0
RP11-95P2.3	648397474.583773	0	0
CTC-479C5.10	0	1381237217.31602	0
LINC01896	0	0	0
RP11-1055B8.2	0	0	0
MYZAP	1.18229927943228	0	0.845809531066079
RP11-462G12.4	0	0	0
RP11-333E1.2	0	0	0
RP11-810M2.2	0	1381237217.31602	0
RP11-149I9.2	0	0	0
RP11-542C16.1	0	0	0
RP11-893F2.15	0	0	0
DPEP2NB	0	0	0
RP11-26L20.4	0	0	0
CTD-2561B21.7	0	0	0
RP11-420A6.2	0.334708341306846	1.02251972269664	0.322156894931595
CTD-2135D7.3	0	0	0
RP11-65J21.4	1094136264.96447	0	0
RP11-1055B8.8	0	0	0
CTC-524C5.2	0.546372239889571	0.216844267589766	0.88137081793492
RP11-109M19.1	0	0	0
LA16c-325D7.2	0	0	0
EFCAB13-DT	0	0	1393499545.08907
RP5-1029F21.4	0	0	0
AP005530.2	0	0	0
RSL1D1-DT	0	0.991200335294351	1.00887778479355
LINC01975	0	0	0
RP11-530N7.3	0	0	0
LINC01982	0	0	0
LA16c-325D7.1	0	0	0
TAPT1-AS1	0	0	0
CTC-508F8.1	648397474.583773	0	0
AF001548.5	0.792142182715312	1.26239962999349	0
RP1-59D14.5	0.785171597676672	0	1.27360694315412
PPIAL4A	0	0	0
RP11-68I3.5	0	0	0
CTC-297N7.10	0	0	0
RP11-53I6.4	0.492530665934213	0.363666911987567	0.675939891688667
RP11-160E2.19	0	1381237217.31602	0
TMEM220-AS1	0.858087776686608	0	1.16538194167372
GTSCR1	0	0	0
CTD-2541J13.2	0.559060051170405	0.342828009276683	0.628953990333782
RP11-599B13.3	0	0	0
TMEM238L	0	0	0
RP11-680N20.1	0	0	0
SRSF8	0.49359371383636	0.473387958855284	0.534292947197346
RP1-56K13.2	1.03832732568727	0.963087432873679	0
RP11-338L22.2	0	0	0
AC004702.2	648397474.583773	0	0
RP11-118E18.4	0	0	0
RP11-269G24.2	0	0	0
RP11-963H4.3	648397474.583773	0	0
FAM72C	648397474.583773	0	0
IKBKE	0.582371682973388	0.331384341118229	0.620904974746926
RP13-753N3.1	0.493317646540517	0.935194602894477	0.229095827152568
RP11-78F17.1	0	1381237217.31602	0
RP11-498C9.13	0	0	0
HID1-AS1	0	0	0
RP11-595B24.2	0	0	1393499545.08907
LINC02591	0	2539717161.64227	0
CTD-2349P21.5	0.591127924397483	1.691681204349	0
RP11-612A1.1	0	0	0
AF186192.6	648397474.583773	0	0
RP11-45M22.3	0	0	0
PPP4R1-AS1	648397474.583773	0	0
RP11-106E15.1	0	0	0
MSMB	0.277882200460732	0.378389075948012	1.03264141551751
RP11-269G24.3	0	0	0
RP11-25L3.3	0	0	0
RP11-82O19.1	648397474.583773	0	0
RP3-416J7.4	0	0	0
RP11-17A19.2	0	0	0
RP11-57A1.1	0	0	0
RP4-777O23.1	0	0	0
RP11-628O18.1	0	0	0
RP11-408H20.3	0	0	0
RP11-597M12.1	0	0	0
RP11-85B7.4	0	1381237217.31602	0
LINC02210-CRHR1	0.492716719091058	0.307200942149231	0.769638394402728
SEPTIN9-DT	648397474.583773	0	0
DLGAP1-AS3	0	0	0
RP11-498C9.15	0.451871286728936	2.21301956631631	0
RP11-161I6.2	0	0	0
LINC00667	0.503231011307454	0.475240910206971	0.522276545269089
XXbac-BPG181M17.6	648397474.583773	0	0
GDF2	0	0	0
KPNB1-DT	0.770882818807925	0.391008806187018	0.395854224234482
SKAP1-AS1	0	0	0
RP11-849F2.7	0	1381237217.31602	0
RP11-326K13.4	1094136264.96447	0	0
RP11-573D15.9	0.315298489354106	0.433933871548493	0.843881936760305
MIF4GD-DT	0.200822973070283	0.63450392504998	0.80040248009677
RP11-143J12.3	1.02919039411163	0	0.971637516543563
RP11-498C9.16	0	0	0
LINC00672	0.444582566105289	0.515540708559417	0.54338138513769
DLGAP1-AS4	0	0	0
THOC1-DT	1434176347.03379	0	0
CTD-3010D24.3	0	0	0
RP11-571L19.7	0	0	0
RP11-210K20.2	0	1381237217.31602	0
NBPF11	0.41634599482616	0.643039776214785	0.459151411459298
NETO1-DT	0	0	0
RHEX	0	1381237217.31602	0
RP11-789C17.5	0	0	0
RP11-504I13.3	0	0	0
RP11-746M1.1	0.818201691691541	0	1.22219253405455
CTC-542B22.2	0	1381237217.31602	0
RP11-286N3.2	0	0	0
RP11-627G18.2	0	0	0
RP11-176N18.2	0	0	0
CTC-297N7.9	0	0	0
RP11-6N17.6	0	2073763114.65938	0
RP11-728E14.2	648397474.583773	0	0
LINC02003	0	0	0
ABHD15-AS1	0	0	0
RP11-192H23.7	0	0	0
RP5-1028K7.3	0	0	1393499545.08907
RP11-20B24.2	0	0	0
RP11-401O9.3	0	0	0
RP11-73M7.9	0	0	0
CTD-2015H3.1	0	0	0
RP11-227G15.9	0	0	0
MIR4733HG	1434176347.03379	0	0
RP11-159D12.2	0.411930423220305	0.674191806825925	0.439995370172997
RP11-354P11.4	0	0	0
RP11-739N10.1	0	0	0
RP11-212E8.1	0	0	0
RP1-37N7.1	0	0	0
RP11-171G2.1	0	0	0
RP11-196G18.23	0.227507407268493	0.305439342021301	1.38484006338443
RP11-94B19.3	0	0	0
RP11-283C24.1	0	0	0
ANXA8L1	648397474.583773	0	0
MYL12-AS1	1.10766237820718	0	0.90280217037583
ZNF407-AS1	0.467584865845791	0.481554282093177	0.553659753383917
CTD-3096M3.1	0	0	0
RP11-15F12.1	0	0	0
RP11-474I11.7	0	0	0
CTD-2514K5.4	0	0	0
CTD-2145A24.4	0	0	0
ZNF236-DT	0.451871286728936	2.21301956631631	0
LINC01444	0	0	0
RP11-20B24.7	648397474.583773	0	0
RP11-287D1.3	0.469432379887859	2.13023225618274	0
RP11-769O8.2	0.3943207440052	0.555240928426353	0.562945169487045
RP11-231E4.3	0	0	0
NOTCH2NLA	0.433082977045166	0.562558797332654	0.510054436641776
LINC01894	0	0	0
DYNLL2	0.490130457743642	0.533291872059652	0.477702352642447
RP11-621L6.2	0	0	0
LINC02675	648397474.583773	0	0
NCMAP-DT	0.531066557094614	0.392445566390596	0.590584751243295
MIR378D2HG	648397474.583773	0	0
RP11-945C19.4	0	0	0
RP11-433M22.2	0	0	0
RP11-220C2.1	0	0	0
LINC02837	0	0	0
RP11-349A8.3	0	0	0
RP11-556O9.2	0	0	0
RP11-720L2.4	0	0	0
RP4-777O23.2	0	0	0
OTUD7B	0.439808307282224	0.574081507725848	0.492154294237206
RP13-516M14.2	0	2073763114.65938	0
RP11-138C9.1	648397474.583773	0	0
DCXR-DT	0.823798551942473	0.487964296913662	0.282652001606878
LINC00526	0.526485993442922	0.366937016919167	0.630422278903501
AC010761.8	0.516869335480245	0.488470839488816	0.494953765315091
RP11-360L9.8	1094136264.96447	0	0
MAPT-AS1	648397474.583773	0	0
RP11-642M2.1	0	0	0
PRKCA-AS1	0	0	0
RP11-118G23.2	0	0	0
RP11-68I3.7	0	0	0
CTD-2006K23.2	0	0	0
RP11-381P6.1	0	0	0
RP11-524F11.2	0.465301532679744	0	2.14914400126938
RP13-582O9.6	0	0	0
SEPTIN4-AS1	0.509466296869067	0.4940226784597	0.496602019606588
RP11-92B11.3	0	0	1393499545.08907
RP11-178F10.2	0	0	0
RP11-6N17.10	0	0	0
RP11-674P19.2	0.409619207857759	0.664794745886263	0.449456218252245
L3MBTL4-AS1	0	0	0
RP11-680C21.1	0	0	0
RP11-498C9.17	0	0	0
RP11-138I1.2	0.582371682973388	0.331384341118229	0.620904974746926
TTC39C-AS1	648397474.583773	0	0
RP11-92B11.4	0	0	0
RP11-498C9.12	0	0	0
RP11-311F12.2	0	0	0
RP11-26N15.2	0	0	0
RP11-802D6.1	648397474.583773	0	0
CTD-2501B8.1	0	0	0
RP11-627G18.4	0	0	0
RP11-474I11.8	0	0	0
DSG2-AS1	0	0	0
RP11-343K8.3	0	0	0
RP11-799B12.2	0	0	0
CTD-2104P17.2	0	0	0
AC100830.5	0.187005582797067	1.01560612198554	0.511909381865161
PRR29-AS1	0	1381237217.31602	0
RP11-1109M24.5	0	0	0
TWSG1-DT	0.785171597676672	0	1.27360694315412
RP11-387H17.4	0.186849436202463	0.50459463739798	1.02921130417383
RP11-344B2.2	0	0	0
RP11-215E13.2	0	0	0
MARCHF10-DT	0	1381237217.31602	0
RP11-53I6.3	0	1381237217.31602	0
RP11-728E14.3	0	0	0
AC145343.2	0	0	0
RP11-781P6.1	0	0	0
AC010761.6	648397474.583773	0	0
RP11-835E18.5	648397474.583773	0	0
C1QTNF1-AS1	0.164851703520238	1.24380276572684	0.437092044563851
RP11-147L13.2	648397474.583773	0	0
GJA5	0.479161889643045	0.599762828049919	0.430924646170482
CTD-2370N5.3	0	0	0
RP11-285E9.5	0	0	0
RP11-31I22.3	0	0	0
RP11-15F12.3	0	0	0
RP11-227G15.2	0	0	0
MIR133A1HG	0.469432379887859	2.13023225618274	0
TSPOAP1-AS1	0.3943207440052	0.555240928426353	0.562945169487045
RP11-192H23.5	0	0	0
ANXA8	0	0	0
RP11-70L8.4	0	0.991200335294351	1.00887778479355
RP11-403A21.3	0	0	0
AC010761.13	0	0	0
RP5-1171I10.5	0.563814443724306	0.401378830073571	0.545702507831635
RP11-927P21.1	0.465301532679744	0	2.14914400126938
RBM8A	0.527773734361353	0.46980106162247	0.503559008844627
RP11-663N22.1	0	0	0
CTD-2350C19.2	1.03832732568727	0.963087432873679	0
RP11-269G24.4	0	0	0
RP11-192H23.6	0.386578334853197	0.413541115945065	0.750219066200799
AC104984.4	0	0	0
RP11-286N3.1	0	0	0
CTD-2349P21.11	0	0	0
RP11-16C1.1	648397474.583773	0	0
