arm	panel	genes	mean_detect
smad	null_smad_0681	CHUK,SMARCA1,TMED5,MTSS2,SMC1A,NSMF,TTC9C	0.09208659491193738
smad	null_smad_0682	SUSD4,FXYD6,TNFSF12,MTSS2,STX7,NSMF,USP6NL	0.09208659491193738
smad	null_smad_0683	RAB11FIP1,FXYD6,PRCC,MTSS2,SMC1A,MED7,SMIM20	0.09208659491193738
smad	null_smad_0684	LRATD1,SMARCA1,TTTY14,MTSS2,SMC1A,TMTC1,TTC9C	0.09208659491193738
smad	null_smad_0685	RAB11FIP1,VKORC1,TTTY14,MTSS2,STX7,CTDP1,PSMB10	0.09206213307240706
smad	null_smad_0686	MTERF3,CCDC186,TMED5,MTSS2,STX7,NSMF,PRPF19	0.09206213307240706
smad	null_smad_0687	SUSD4,CCDC186,TMED5,MTSS2,STX7,ZBTB8A,SETD7	0.09206213307240706
smad	null_smad_0688	CHUK,SMARCA1,SEMA4B,MTSS2,SMC1A,ZBTB8A,PSMB10	0.09208659491193738
smad	null_smad_0689	LRATD1,VKORC1,ABHD12,MTSS2,SMC1A,CTDP1,ANAPC7	0.09206213307240706
smad	null_smad_0690	SUSD4,CCDC186,DAB2IP,MTSS2,STX7,ZBTB8A,PSMB10	0.09206213307240706
smad	null_smad_0691	CHUK,SMARCA1,ABHD12,MTSS2,STX7,NSMF,ANAPC7	0.09208659491193738
smad	null_smad_0692	LRATD1,FXYD6,TMED5,MTSS2,STX7,GMPPA,ANAPC7	0.09208659491193738
smad	null_smad_0693	SUSD4,VKORC1,PRCC,MTSS2,SMC1A,WASHC2A,SMIM20	0.09206213307240706
smad	null_smad_0694	LRATD1,SMARCA1,SEMA4B,MTSS2,SMC1A,NSMF,SETD7	0.09208659491193738
smad	null_smad_0695	RAB11FIP1,SMARCA1,TTTY14,MTSS2,STX7,CTDP1,SMIM20	0.09208659491193738
smad	null_smad_0696	LRATD1,VKORC1,PRCC,MTSS2,STX7,MACROD1,PSMB10	0.09206213307240706
smad	null_smad_0697	LRATD1,CCDC186,TTTY14,MTSS2,SMC1A,WASHC2A,PSMB10	0.09206213307240706
smad	null_smad_0698	RAB11FIP1,VKORC1,TNFSF12,MTSS2,SMC1A,AKAP7,TTC9C	0.09206213307240706
smad	null_smad_0699	SUSD4,FXYD6,DAB2IP,MTSS2,STX7,MACROD1,USP6NL	0.09208659491193738
smad	null_smad_0700	RAB11FIP1,FXYD6,SEMA4B,MTSS2,SMC1A,GMPPA,TTC9C	0.09208659491193738
smad	null_smad_0701	MTERF3,VKORC1,TNFSF12,MTSS2,STX7,NSMF,SMIM20	0.09206213307240706
smad	null_smad_0702	MTERF3,SMARCA1,SEMA4B,MTSS2,STX7,MED7,USP6NL	0.09208659491193738
smad	null_smad_0703	UTP14C,CCDC186,SEMA4B,MTSS2,STX7,MACROD1,SMIM20	0.09206213307240706
smad	null_smad_0704	CHUK,VKORC1,TNFSF12,MTSS2,STX7,NSMF,ANAPC7	0.09206213307240706
smad	null_smad_0705	UTP14C,SMARCA1,TTTY14,MTSS2,STX7,WASHC2A,SETD7	0.09208659491193738
smad	null_smad_0706	SUSD4,VKORC1,ABHD12,MTSS2,SMC1A,ZBTB8A,SETD7	0.09206213307240706
smad	null_smad_0707	SUSD4,SMARCA1,TNFSF12,MTSS2,SMC1A,WASHC2A,PRPF19	0.09208659491193738
smad	null_smad_0708	RAB11FIP1,VKORC1,TMED5,MTSS2,SMC1A,GMPPA,PRPF19	0.09206213307240706
smad	null_smad_0709	CHUK,SMARCA1,DAB2IP,MTSS2,SMC1A,CTDP1,ANAPC7	0.09208659491193738
smad	null_smad_0710	MTERF3,SMARCA1,TTTY14,MTSS2,STX7,GMPPA,PRPF19	0.09208659491193738
smad	null_smad_0711	UTP14C,CCDC186,TNFSF12,MTSS2,SMC1A,MACROD1,SMIM20	0.09206213307240706
smad	null_smad_0712	RAB11FIP1,FXYD6,PRCC,MTSS2,STX7,CTDP1,PSMB10	0.09208659491193738
smad	null_smad_0713	CHUK,VKORC1,SEMA4B,MTSS2,SMC1A,GMPPA,SMIM20	0.09206213307240706
smad	null_smad_0714	LRATD1,VKORC1,TTTY14,MTSS2,STX7,MACROD1,TTC9C	0.09206213307240706
smad	null_smad_0715	CHUK,SMARCA1,TNFSF12,MTSS2,SMC1A,WASHC2A,USP6NL	0.09208659491193738
smad	null_smad_0716	RAB11FIP1,SMARCA1,SEMA4B,MTSS2,SMC1A,WASHC2A,SMIM20	0.09208659491193738
smad	null_smad_0717	RAB11FIP1,CCDC186,TTTY14,MTSS2,STX7,MACROD1,SETD7	0.09206213307240706
smad	null_smad_0718	CHUK,VKORC1,SEMA4B,MTSS2,STX7,ZBTB8A,SETD7	0.09206213307240706
smad	null_smad_0719	MTERF3,FXYD6,TTTY14,MTSS2,SMC1A,MACROD1,USP6NL	0.09208659491193738
smad	null_smad_0720	SUSD4,VKORC1,PRCC,MTSS2,STX7,CTDP1,SETD7	0.09206213307240706
smad	null_smad_0721	LRATD1,VKORC1,PRCC,MTSS2,SMC1A,CTDP1,PSMB10	0.09206213307240706
smad	null_smad_0722	SUSD4,SMARCA1,PRCC,MTSS2,SMC1A,WASHC2A,USP6NL	0.09208659491193738
smad	null_smad_0723	UTP14C,SMARCA1,SEMA4B,MTSS2,SMC1A,AKAP7,SMIM20	0.09208659491193738
smad	null_smad_0724	CHUK,FXYD6,PRCC,MTSS2,STX7,NSMF,PRPF19	0.09208659491193738
smad	null_smad_0725	LRATD1,SMARCA1,ABHD12,MTSS2,SMC1A,MED7,PRPF19	0.09208659491193738
smad	null_smad_0726	SUSD4,FXYD6,TTTY14,MTSS2,STX7,AKAP7,PSMB10	0.09208659491193738
smad	null_smad_0727	MTERF3,SMARCA1,TTTY14,MTSS2,STX7,TMTC1,TTC9C	0.09208659491193738
smad	null_smad_0728	UTP14C,CCDC186,DAB2IP,MTSS2,SMC1A,GMPPA,SMIM20	0.09206213307240706
smad	null_smad_0729	RAB11FIP1,FXYD6,PRCC,MTSS2,SMC1A,MED7,PSMB10	0.09208659491193738
smad	null_smad_0730	MTERF3,VKORC1,TMED5,MTSS2,STX7,NSMF,ANAPC7	0.09206213307240706
smad	null_smad_0731	MTERF3,VKORC1,DAB2IP,MTSS2,STX7,TMTC1,SETD7	0.09206213307240706
smad	null_smad_0732	RAB11FIP1,SMARCA1,DAB2IP,MTSS2,SMC1A,TMTC1,ANAPC7	0.09208659491193738
smad	null_smad_0733	SUSD4,CCDC186,TTTY14,MTSS2,SMC1A,MED7,SETD7	0.09206213307240706
smad	null_smad_0734	CHUK,VKORC1,TNFSF12,MTSS2,STX7,ZBTB8A,ANAPC7	0.09206213307240706
smad	null_smad_0735	CHUK,SMARCA1,TNFSF12,MTSS2,SMC1A,AKAP7,PSMB10	0.09208659491193738
smad	null_smad_0736	MTERF3,SMARCA1,ABHD12,MTSS2,STX7,NSMF,SETD7	0.09208659491193738
smad	null_smad_0737	UTP14C,FXYD6,ABHD12,MTSS2,STX7,CTDP1,SETD7	0.09208659491193738
smad	null_smad_0738	CHUK,FXYD6,DAB2IP,MTSS2,STX7,WASHC2A,ANAPC7	0.09208659491193738
smad	null_smad_0739	UTP14C,VKORC1,SEMA4B,MTSS2,STX7,GMPPA,SETD7	0.09206213307240706
smad	null_smad_0740	UTP14C,SMARCA1,TMED5,MTSS2,STX7,AKAP7,TTC9C	0.09208659491193738
smad	null_smad_0741	CHUK,VKORC1,DAB2IP,MTSS2,SMC1A,CTDP1,TTC9C	0.09206213307240706
smad	null_smad_0742	UTP14C,SMARCA1,TMED5,MTSS2,STX7,TMTC1,SMIM20	0.09208659491193738
smad	null_smad_0743	LRATD1,SMARCA1,ABHD12,MTSS2,STX7,GMPPA,SMIM20	0.09208659491193738
smad	null_smad_0744	CHUK,CCDC186,ABHD12,MTSS2,STX7,AKAP7,USP6NL	0.09206213307240706
smad	null_smad_0745	UTP14C,SMARCA1,TTTY14,MTSS2,SMC1A,AKAP7,TTC9C	0.09208659491193738
smad	null_smad_0746	UTP14C,VKORC1,SEMA4B,MTSS2,STX7,WASHC2A,SMIM20	0.09206213307240706
smad	null_smad_0747	MTERF3,SMARCA1,SEMA4B,MTSS2,STX7,MACROD1,TTC9C	0.09208659491193738
smad	null_smad_0748	SUSD4,SMARCA1,ABHD12,MTSS2,STX7,NSMF,TTC9C	0.09208659491193738
smad	null_smad_0749	CHUK,SMARCA1,TTTY14,MTSS2,SMC1A,MACROD1,PSMB10	0.09208659491193738
smad	null_smad_0750	RAB11FIP1,CCDC186,TTTY14,MTSS2,STX7,WASHC2A,PSMB10	0.09206213307240706
smad	null_smad_0751	MTERF3,VKORC1,DAB2IP,MTSS2,STX7,MED7,TTC9C	0.09206213307240706
smad	null_smad_0752	RAB11FIP1,CCDC186,TMED5,MTSS2,SMC1A,TMTC1,USP6NL	0.09206213307240706
smad	null_smad_0753	UTP14C,FXYD6,SEMA4B,MTSS2,STX7,GMPPA,USP6NL	0.09208659491193738
smad	null_smad_0754	RAB11FIP1,CCDC186,SEMA4B,MTSS2,SMC1A,TMTC1,PSMB10	0.09206213307240706
smad	null_smad_0755	RAB11FIP1,FXYD6,TTTY14,MTSS2,SMC1A,ZBTB8A,USP6NL	0.09208659491193738
smad	null_smad_0756	RAB11FIP1,SMARCA1,ABHD12,MTSS2,SMC1A,WASHC2A,PSMB10	0.09208659491193738
smad	null_smad_0757	SUSD4,FXYD6,SEMA4B,MTSS2,SMC1A,NSMF,USP6NL	0.09208659491193738
smad	null_smad_0758	LRATD1,SMARCA1,DAB2IP,MTSS2,STX7,MED7,PRPF19	0.09208659491193738
smad	null_smad_0759	RAB11FIP1,CCDC186,PRCC,MTSS2,STX7,ZBTB8A,SMIM20	0.09206213307240706
smad	null_smad_0760	LRATD1,VKORC1,SEMA4B,MTSS2,STX7,NSMF,SETD7	0.09206213307240706
smad	null_smad_0761	MTERF3,FXYD6,SEMA4B,MTSS2,SMC1A,GMPPA,TTC9C	0.09208659491193738
smad	null_smad_0762	LRATD1,VKORC1,TMED5,MTSS2,STX7,ZBTB8A,PRPF19	0.09206213307240706
smad	null_smad_0763	LRATD1,FXYD6,ABHD12,MTSS2,SMC1A,MACROD1,SETD7	0.09208659491193738
smad	null_smad_0764	CHUK,FXYD6,SEMA4B,MTSS2,STX7,ZBTB8A,SMIM20	0.09208659491193738
smad	null_smad_0765	CHUK,CCDC186,PRCC,MTSS2,SMC1A,NSMF,SETD7	0.09206213307240706
smad	null_smad_0766	LRATD1,VKORC1,PRCC,MTSS2,SMC1A,GMPPA,SMIM20	0.09206213307240706
smad	null_smad_0767	RAB11FIP1,VKORC1,SEMA4B,MTSS2,SMC1A,MACROD1,SETD7	0.09206213307240706
smad	null_smad_0768	MTERF3,FXYD6,DAB2IP,MTSS2,SMC1A,TMTC1,PRPF19	0.09208659491193738
smad	null_smad_0769	UTP14C,CCDC186,TNFSF12,MTSS2,SMC1A,GMPPA,PRPF19	0.09206213307240706
smad	null_smad_0770	LRATD1,CCDC186,DAB2IP,MTSS2,SMC1A,CTDP1,TTC9C	0.09206213307240706
smad	null_smad_0771	UTP14C,VKORC1,TTTY14,MTSS2,STX7,TMTC1,TTC9C	0.09206213307240706
smad	null_smad_0772	RAB11FIP1,FXYD6,TTTY14,MTSS2,STX7,ZBTB8A,ANAPC7	0.09208659491193738
smad	null_smad_0773	SUSD4,CCDC186,SEMA4B,MTSS2,SMC1A,GMPPA,SMIM20	0.09206213307240706
smad	null_smad_0774	RAB11FIP1,VKORC1,SEMA4B,MTSS2,STX7,TMTC1,SMIM20	0.09206213307240706
smad	null_smad_0775	SUSD4,FXYD6,DAB2IP,MTSS2,SMC1A,ZBTB8A,SMIM20	0.09208659491193738
smad	null_smad_0776	RAB11FIP1,CCDC186,TMED5,MTSS2,SMC1A,CTDP1,SMIM20	0.09206213307240706
smad	null_smad_0777	LRATD1,CCDC186,ABHD12,MTSS2,SMC1A,AKAP7,USP6NL	0.09206213307240706
smad	null_smad_0778	RAB11FIP1,CCDC186,TMED5,MTSS2,SMC1A,NSMF,TTC9C	0.09206213307240706
smad	null_smad_0779	RAB11FIP1,FXYD6,SEMA4B,MTSS2,STX7,CTDP1,SMIM20	0.09208659491193738
smad	null_smad_0780	LRATD1,FXYD6,DAB2IP,MTSS2,STX7,GMPPA,SETD7	0.09208659491193738
smad	null_smad_0781	RAB11FIP1,VKORC1,DAB2IP,MTSS2,SMC1A,MACROD1,SMIM20	0.09206213307240706
smad	null_smad_0782	MTERF3,SMARCA1,TTTY14,MTSS2,SMC1A,WASHC2A,SMIM20	0.09208659491193738
smad	null_smad_0783	SUSD4,VKORC1,PRCC,MTSS2,STX7,MACROD1,PSMB10	0.09206213307240706
smad	null_smad_0784	SUSD4,FXYD6,TTTY14,MTSS2,SMC1A,ZBTB8A,TTC9C	0.09208659491193738
smad	null_smad_0785	UTP14C,VKORC1,ABHD12,MTSS2,STX7,AKAP7,SETD7	0.09206213307240706
smad	null_smad_0786	UTP14C,FXYD6,DAB2IP,MTSS2,SMC1A,MACROD1,USP6NL	0.09208659491193738
smad	null_smad_0787	RAB11FIP1,VKORC1,ABHD12,MTSS2,STX7,MACROD1,TTC9C	0.09206213307240706
smad	null_smad_0788	SUSD4,SMARCA1,ABHD12,MTSS2,SMC1A,MED7,PSMB10	0.09208659491193738
smad	null_smad_0789	RAB11FIP1,SMARCA1,TTTY14,MTSS2,SMC1A,WASHC2A,PRPF19	0.09208659491193738
smad	null_smad_0790	LRATD1,VKORC1,TTTY14,MTSS2,STX7,GMPPA,PSMB10	0.09206213307240706
smad	null_smad_0791	UTP14C,SMARCA1,TTTY14,MTSS2,STX7,MED7,PSMB10	0.09208659491193738
smad	null_smad_0792	SUSD4,FXYD6,DAB2IP,MTSS2,STX7,MED7,TTC9C	0.09208659491193738
smad	null_smad_0793	RAB11FIP1,SMARCA1,TTTY14,MTSS2,SMC1A,TMTC1,TTC9C	0.09208659491193738
smad	null_smad_0794	RAB11FIP1,SMARCA1,TMED5,MTSS2,STX7,ZBTB8A,SETD7	0.09208659491193738
smad	null_smad_0795	UTP14C,VKORC1,ABHD12,MTSS2,STX7,MED7,SETD7	0.09206213307240706
smad	null_smad_0796	SUSD4,SMARCA1,PRCC,MTSS2,SMC1A,MED7,ANAPC7	0.09208659491193738
smad	null_smad_0797	MTERF3,CCDC186,TTTY14,MTSS2,STX7,CTDP1,SMIM20	0.09206213307240706
smad	null_smad_0798	UTP14C,SMARCA1,DAB2IP,MTSS2,STX7,GMPPA,USP6NL	0.09208659491193738
smad	null_smad_0799	UTP14C,SMARCA1,TMED5,MTSS2,STX7,GMPPA,ANAPC7	0.09208659491193738
smad	null_smad_0800	UTP14C,CCDC186,ABHD12,MTSS2,STX7,AKAP7,ANAPC7	0.09206213307240706
smad	null_smad_0801	SUSD4,FXYD6,TNFSF12,MTSS2,STX7,MACROD1,USP6NL	0.09208659491193738
smad	null_smad_0802	LRATD1,CCDC186,TTTY14,MTSS2,SMC1A,NSMF,SMIM20	0.09206213307240706
smad	null_smad_0803	UTP14C,FXYD6,ABHD12,MTSS2,STX7,CTDP1,PSMB10	0.09208659491193738
smad	null_smad_0804	MTERF3,SMARCA1,ABHD12,MTSS2,STX7,AKAP7,USP6NL	0.09208659491193738
smad	null_smad_0805	CHUK,CCDC186,TTTY14,MTSS2,STX7,TMTC1,USP6NL	0.09206213307240706
smad	null_smad_0806	UTP14C,SMARCA1,TTTY14,MTSS2,SMC1A,CTDP1,PSMB10	0.09208659491193738
smad	null_smad_0807	MTERF3,SMARCA1,ABHD12,MTSS2,SMC1A,CTDP1,PRPF19	0.09208659491193738
smad	null_smad_0808	CHUK,SMARCA1,TMED5,MTSS2,STX7,NSMF,SETD7	0.09208659491193738
smad	null_smad_0809	LRATD1,VKORC1,TNFSF12,MTSS2,SMC1A,ZBTB8A,ANAPC7	0.09206213307240706
smad	null_smad_0810	RAB11FIP1,CCDC186,TNFSF12,MTSS2,STX7,AKAP7,USP6NL	0.09206213307240706
smad	null_smad_0811	SUSD4,VKORC1,SEMA4B,MTSS2,SMC1A,TMTC1,PRPF19	0.09206213307240706
smad	null_smad_0812	CHUK,FXYD6,SEMA4B,MTSS2,SMC1A,AKAP7,USP6NL	0.09208659491193738
smad	null_smad_0813	SUSD4,FXYD6,TMED5,MTSS2,SMC1A,WASHC2A,SMIM20	0.09208659491193738
smad	null_smad_0814	LRATD1,VKORC1,TNFSF12,MTSS2,SMC1A,AKAP7,PRPF19	0.09206213307240706
smad	null_smad_0815	CHUK,VKORC1,SEMA4B,MTSS2,SMC1A,TMTC1,ANAPC7	0.09206213307240706
smad	null_smad_0816	CHUK,SMARCA1,ABHD12,MTSS2,SMC1A,TMTC1,SMIM20	0.09208659491193738
smad	null_smad_0817	MTERF3,SMARCA1,TMED5,MTSS2,STX7,MACROD1,USP6NL	0.09208659491193738
smad	null_smad_0818	LRATD1,VKORC1,TTTY14,MTSS2,SMC1A,GMPPA,PSMB10	0.09206213307240706
smad	null_smad_0819	UTP14C,CCDC186,DAB2IP,MTSS2,SMC1A,WASHC2A,USP6NL	0.09206213307240706
smad	null_smad_0820	UTP14C,VKORC1,TMED5,MTSS2,STX7,WASHC2A,PSMB10	0.09206213307240706
smad	null_smad_0821	LRATD1,VKORC1,TTTY14,MTSS2,STX7,MACROD1,USP6NL	0.09206213307240706
smad	null_smad_0822	SUSD4,VKORC1,ABHD12,MTSS2,STX7,NSMF,PRPF19	0.09206213307240706
smad	null_smad_0823	UTP14C,VKORC1,TTTY14,MTSS2,SMC1A,MACROD1,PRPF19	0.09206213307240706
smad	null_smad_0824	CHUK,CCDC186,TMED5,MTSS2,SMC1A,NSMF,SETD7	0.09206213307240706
smad	null_smad_0825	LRATD1,VKORC1,TNFSF12,MTSS2,STX7,MED7,PSMB10	0.09206213307240706
smad	null_smad_0826	UTP14C,FXYD6,PRCC,MTSS2,STX7,AKAP7,SETD7	0.09208659491193738
smad	null_smad_0827	CHUK,SMARCA1,SEMA4B,MTSS2,STX7,MED7,PRPF19	0.09208659491193738
smad	null_smad_0828	SUSD4,VKORC1,PRCC,MTSS2,STX7,ZBTB8A,PSMB10	0.09206213307240706
smad	null_smad_0829	SUSD4,FXYD6,SEMA4B,MTSS2,SMC1A,MACROD1,TTC9C	0.09208659491193738
smad	null_smad_0830	CHUK,SMARCA1,ABHD12,MTSS2,STX7,MED7,SMIM20	0.09208659491193738
smad	null_smad_0831	RAB11FIP1,CCDC186,SEMA4B,MTSS2,SMC1A,CTDP1,PRPF19	0.09206213307240706
smad	null_smad_0832	RAB11FIP1,FXYD6,TMED5,MTSS2,STX7,MACROD1,ANAPC7	0.09208659491193738
smad	null_smad_0833	RAB11FIP1,CCDC186,ABHD12,MTSS2,SMC1A,TMTC1,USP6NL	0.09206213307240706
smad	null_smad_0834	RAB11FIP1,CCDC186,SEMA4B,MTSS2,SMC1A,ZBTB8A,ANAPC7	0.09206213307240706
smad	null_smad_0835	SUSD4,FXYD6,PRCC,MTSS2,SMC1A,TMTC1,USP6NL	0.09208659491193738
smad	null_smad_0836	SUSD4,FXYD6,TMED5,MTSS2,STX7,NSMF,SMIM20	0.09208659491193738
smad	null_smad_0837	SUSD4,CCDC186,TTTY14,MTSS2,STX7,ZBTB8A,ANAPC7	0.09206213307240706
smad	null_smad_0838	SUSD4,CCDC186,TNFSF12,MTSS2,STX7,MACROD1,PRPF19	0.09206213307240706
smad	null_smad_0839	SUSD4,VKORC1,PRCC,MTSS2,STX7,WASHC2A,SETD7	0.09206213307240706
smad	null_smad_0840	MTERF3,VKORC1,TMED5,MTSS2,STX7,CTDP1,PRPF19	0.09206213307240706
smad	null_smad_0841	MTERF3,FXYD6,TNFSF12,MTSS2,STX7,CTDP1,SETD7	0.09208659491193738
smad	null_smad_0842	MTERF3,CCDC186,TTTY14,MTSS2,STX7,TMTC1,SETD7	0.09206213307240706
smad	null_smad_0843	LRATD1,VKORC1,DAB2IP,MTSS2,STX7,MACROD1,ANAPC7	0.09206213307240706
smad	null_smad_0844	RAB11FIP1,CCDC186,DAB2IP,MTSS2,STX7,WASHC2A,SMIM20	0.09206213307240706
smad	null_smad_0845	LRATD1,VKORC1,TTTY14,MTSS2,STX7,ZBTB8A,PRPF19	0.09206213307240706
smad	null_smad_0846	MTERF3,SMARCA1,ABHD12,MTSS2,STX7,NSMF,SMIM20	0.09208659491193738
smad	null_smad_0847	MTERF3,VKORC1,ABHD12,MTSS2,SMC1A,WASHC2A,ANAPC7	0.09206213307240706
smad	null_smad_0848	LRATD1,VKORC1,TMED5,MTSS2,SMC1A,CTDP1,PRPF19	0.09206213307240706
smad	null_smad_0849	LRATD1,CCDC186,ABHD12,MTSS2,STX7,MACROD1,PRPF19	0.09206213307240706
smad	null_smad_0850	SUSD4,SMARCA1,SEMA4B,MTSS2,SMC1A,ZBTB8A,SMIM20	0.09208659491193738
smad	null_smad_0851	SUSD4,VKORC1,TTTY14,MTSS2,STX7,GMPPA,PRPF19	0.09206213307240706
smad	null_smad_0852	RAB11FIP1,FXYD6,ABHD12,MTSS2,STX7,WASHC2A,TTC9C	0.09208659491193738
smad	null_smad_0853	CHUK,SMARCA1,ABHD12,MTSS2,STX7,WASHC2A,SMIM20	0.09208659491193738
smad	null_smad_0854	LRATD1,FXYD6,TNFSF12,MTSS2,STX7,ZBTB8A,SETD7	0.09208659491193738
smad	null_smad_0855	CHUK,VKORC1,DAB2IP,MTSS2,STX7,CTDP1,PSMB10	0.09206213307240706
smad	null_smad_0856	MTERF3,VKORC1,TMED5,MTSS2,STX7,WASHC2A,TTC9C	0.09206213307240706
smad	null_smad_0857	UTP14C,CCDC186,TTTY14,MTSS2,STX7,ZBTB8A,USP6NL	0.09206213307240706
smad	null_smad_0858	SUSD4,VKORC1,ABHD12,MTSS2,STX7,GMPPA,PRPF19	0.09206213307240706
smad	null_smad_0859	SUSD4,CCDC186,DAB2IP,MTSS2,STX7,MACROD1,PRPF19	0.09206213307240706
smad	null_smad_0860	CHUK,SMARCA1,SEMA4B,MTSS2,STX7,AKAP7,PSMB10	0.09208659491193738
smad	null_smad_0861	SUSD4,FXYD6,TNFSF12,MTSS2,STX7,TMTC1,PRPF19	0.09208659491193738
smad	null_smad_0862	MTERF3,SMARCA1,TTTY14,MTSS2,SMC1A,MACROD1,SETD7	0.09208659491193738
smad	null_smad_0863	SUSD4,FXYD6,TTTY14,MTSS2,STX7,CTDP1,SETD7	0.09208659491193738
smad	null_smad_0864	MTERF3,VKORC1,DAB2IP,MTSS2,SMC1A,NSMF,PRPF19	0.09206213307240706
smad	null_smad_0865	UTP14C,FXYD6,ABHD12,MTSS2,STX7,WASHC2A,ANAPC7	0.09208659491193738
smad	null_smad_0866	CHUK,VKORC1,DAB2IP,MTSS2,SMC1A,MACROD1,PRPF19	0.09206213307240706
smad	null_smad_0867	LRATD1,SMARCA1,TMED5,MTSS2,STX7,AKAP7,TTC9C	0.09208659491193738
smad	null_smad_0868	SUSD4,CCDC186,TTTY14,MTSS2,STX7,WASHC2A,TTC9C	0.09206213307240706
smad	null_smad_0869	LRATD1,SMARCA1,TTTY14,MTSS2,SMC1A,MACROD1,ANAPC7	0.09208659491193738
smad	null_smad_0870	RAB11FIP1,VKORC1,PRCC,MTSS2,STX7,CTDP1,USP6NL	0.09206213307240706
smad	null_smad_0871	CHUK,VKORC1,ABHD12,MTSS2,STX7,GMPPA,USP6NL	0.09206213307240706
smad	null_smad_0872	LRATD1,CCDC186,SEMA4B,MTSS2,SMC1A,ZBTB8A,PSMB10	0.09206213307240706
smad	null_smad_0873	LRATD1,CCDC186,PRCC,MTSS2,STX7,NSMF,SETD7	0.09206213307240706
smad	null_smad_0874	MTERF3,VKORC1,TTTY14,MTSS2,STX7,ZBTB8A,SMIM20	0.09206213307240706
smad	null_smad_0875	LRATD1,VKORC1,PRCC,MTSS2,SMC1A,MED7,USP6NL	0.09206213307240706
smad	null_smad_0876	MTERF3,VKORC1,TTTY14,MTSS2,SMC1A,AKAP7,TTC9C	0.09206213307240706
smad	null_smad_0877	MTERF3,CCDC186,ABHD12,MTSS2,SMC1A,GMPPA,TTC9C	0.09206213307240706
smad	null_smad_0878	SUSD4,CCDC186,SEMA4B,MTSS2,SMC1A,MED7,PRPF19	0.09206213307240706
smad	null_smad_0879	RAB11FIP1,VKORC1,PRCC,MTSS2,SMC1A,AKAP7,USP6NL	0.09206213307240706
smad	null_smad_0880	CHUK,VKORC1,TMED5,MTSS2,STX7,TMTC1,PRPF19	0.09206213307240706
smad	null_smad_0881	UTP14C,FXYD6,PRCC,MTSS2,SMC1A,TMTC1,TTC9C	0.09208659491193738
smad	null_smad_0882	MTERF3,FXYD6,SEMA4B,MTSS2,SMC1A,MACROD1,TTC9C	0.09208659491193738
smad	null_smad_0883	UTP14C,FXYD6,SEMA4B,MTSS2,STX7,CTDP1,ANAPC7	0.09208659491193738
smad	null_smad_0884	SUSD4,CCDC186,TNFSF12,MTSS2,STX7,TMTC1,SMIM20	0.09206213307240706
smad	null_smad_0885	LRATD1,FXYD6,TTTY14,MTSS2,SMC1A,AKAP7,USP6NL	0.09208659491193738
smad	null_smad_0886	MTERF3,CCDC186,TTTY14,MTSS2,SMC1A,NSMF,SMIM20	0.09206213307240706
smad	null_smad_0887	MTERF3,FXYD6,SEMA4B,MTSS2,SMC1A,NSMF,PSMB10	0.09208659491193738
smad	null_smad_0888	UTP14C,VKORC1,ABHD12,MTSS2,STX7,MACROD1,TTC9C	0.09206213307240706
smad	null_smad_0889	SUSD4,CCDC186,TNFSF12,MTSS2,STX7,CTDP1,SMIM20	0.09206213307240706
smad	null_smad_0890	CHUK,VKORC1,TNFSF12,MTSS2,STX7,AKAP7,SETD7	0.09206213307240706
smad	null_smad_0891	RAB11FIP1,SMARCA1,PRCC,MTSS2,SMC1A,WASHC2A,TTC9C	0.09208659491193738
smad	null_smad_0892	MTERF3,CCDC186,ABHD12,MTSS2,SMC1A,NSMF,PSMB10	0.09206213307240706
smad	null_smad_0893	MTERF3,SMARCA1,TNFSF12,MTSS2,SMC1A,GMPPA,PRPF19	0.09208659491193738
smad	null_smad_0894	SUSD4,SMARCA1,TMED5,MTSS2,SMC1A,AKAP7,ANAPC7	0.09208659491193738
smad	null_smad_0895	CHUK,FXYD6,SEMA4B,MTSS2,SMC1A,ZBTB8A,ANAPC7	0.09208659491193738
smad	null_smad_0896	RAB11FIP1,FXYD6,ABHD12,MTSS2,STX7,AKAP7,PRPF19	0.09208659491193738
smad	null_smad_0897	RAB11FIP1,VKORC1,PRCC,MTSS2,SMC1A,NSMF,SETD7	0.09206213307240706
smad	null_smad_0898	MTERF3,SMARCA1,DAB2IP,MTSS2,SMC1A,ZBTB8A,USP6NL	0.09208659491193738
smad	null_smad_0899	RAB11FIP1,FXYD6,PRCC,MTSS2,SMC1A,MED7,PSMB10	0.09208659491193738
smad	null_smad_0900	UTP14C,SMARCA1,TNFSF12,MTSS2,STX7,ZBTB8A,SETD7	0.09208659491193738
smad	null_smad_0901	SUSD4,CCDC186,TTTY14,MTSS2,SMC1A,MED7,PSMB10	0.09206213307240706
smad	null_smad_0902	RAB11FIP1,VKORC1,DAB2IP,MTSS2,SMC1A,MACROD1,PSMB10	0.09206213307240706
smad	null_smad_0903	RAB11FIP1,CCDC186,SEMA4B,MTSS2,STX7,MED7,PRPF19	0.09206213307240706
smad	null_smad_0904	LRATD1,CCDC186,ABHD12,MTSS2,SMC1A,MACROD1,PSMB10	0.09206213307240706
smad	null_smad_0905	MTERF3,VKORC1,TTTY14,MTSS2,SMC1A,GMPPA,SMIM20	0.09206213307240706
smad	null_smad_0906	MTERF3,VKORC1,TTTY14,MTSS2,STX7,MACROD1,PSMB10	0.09206213307240706
